id,Country,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,population
17364,United States of America|Kentucky|Hopkins County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13240,13738,14155,14505,14738,15009,15418,15903,16209,16517,16714,16896,17063,17246,17443,17721,18100,18471,18872,19212,19539,20142,20506,45293
17365,United States of America|Kentucky|Jackson County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2465,2540,2658,2725,2788,2854,2899,2966,3026,3087,3125,3146,3165,3206,3237,3291,3378,3469,3543,3659,3749,3903,4032,13422
17366,United States of America|Kentucky|Jefferson County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273095,298311,314676,325166,333258,340337,351582,369629,378546,387171,392142,395798,399459,403753,408121,412709,419281,424686,429995,436575,442087,449474,454604,769828
17367,United States of America|Kentucky|Jessamine County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16703,17515,18489,19029,19490,19905,20650,21733,22294,22764,23030,23279,23481,23758,24002,24279,24672,24989,25391,25835,26266,26846,27241,53259
17368,United States of America|Kentucky|Johnson County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5567,5790,5970,6136,6266,6369,6636,6960,7075,7226,7289,7344,7422,7505,7583,7668,7865,8062,8262,8564,8791,9150,9405,22606
17369,United States of America|Kentucky|Kenton County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53312,57329,62143,66041,68932,70342,72496,76015,78360,80287,81394,82343,83269,84328,85317,86378,87791,89145,90491,91857,99487,101211,102538,165608
17370,United States of America|Kentucky|Knott County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4158,4237,4364,4425,4515,4632,4717,4842,4911,5002,5041,5076,5115,5155,5206,5249,5344,5451,5542,5691,5828,6046,6157,15244
17371,United States of America|Kentucky|Knox County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6350,6623,6794,6958,7105,7206,7428,7728,7889,8004,8085,8154,8212,8276,8346,8434,8563,8691,8842,9068,9236,9535,9731,31444
17372,United States of America|Kentucky|Larue County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3437,3665,3860,4037,4164,4256,4390,4562,4662,4767,4815,4854,4889,4940,4982,5029,5122,5273,5367,5492,5610,5780,5893,14196
17373,United States of America|Kentucky|Laurel County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13148,13800,14436,14893,15264,15477,15791,16299,16574,16897,17095,17292,17465,17959,18209,18493,18907,19332,19721,20293,20828,21564,22029,60317
17374,United States of America|Kentucky|Lawrence County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751,3849,3956,4058,4125,4183,4349,4621,4688,4792,4839,4876,4920,4954,5007,5049,5143,5246,5358,5470,5612,5800,5928,15756
17375,United States of America|Kentucky|Lee County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1953,2008,2079,2179,2243,2364,2386,2474,2529,2575,2603,2633,2658,2685,2706,2739,2802,2834,2867,2938,2988,3084,3158,6602
17376,United States of America|Kentucky|Leslie County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2845,2938,3064,3132,3177,3229,3271,3343,3410,3465,3499,3540,3578,3617,3641,3674,3717,3772,3834,3946,4036,4309,4425,10310
17377,United States of America|Kentucky|Letcher County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6939,7094,7242,7351,7469,7550,7786,8053,8121,8181,8227,8269,8331,8382,8469,8575,8737,8927,9102,9316,9463,9750,9919,22303
17378,United States of America|Kentucky|Lewis County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2234,2416,2639,2736,2808,2884,2948,3021,3120,3166,3191,3227,3249,3296,3334,3367,3412,3459,3504,3597,4090,4221,4291,13363
17379,United States of America|Kentucky|Lincoln County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5446,5835,6143,6327,6456,6579,6716,6979,7119,7270,7359,7414,7502,7571,7657,7744,7893,8053,8164,8380,8533,8825,9077,24495
17380,United States of America|Kentucky|Livingston County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624,2741,2818,2892,2965,3002,3055,3132,3170,3200,3227,3256,3274,3317,3369,3423,3482,3553,3611,3689,3755,3874,3960,9249
17381,United States of America|Kentucky|Logan County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7707,8107,8399,8604,8818,8962,9144,9469,9689,9888,9988,10118,10231,10373,10512,10663,10876,11073,11291,11584,11798,12174,12419,27003
17382,United States of America|Kentucky|Lyon County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3118,3209,3281,3477,3536,3569,3614,3677,3718,3741,3788,3811,3835,3867,3902,3943,3997,4039,4084,4139,4191,4262,4316,8261
17383,United States of America|Kentucky|McCracken County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19665,21167,22050,22718,23480,23898,24439,25612,26012,26379,26640,26838,27035,27296,27601,27919,28403,28942,29625,30377,30915,31639,32146,65364
17384,United States of America|Kentucky|McCreary County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4084,4216,4531,4628,4733,4795,4880,5009,5099,5174,5214,5253,5292,5346,5382,5461,5536,5637,5701,5825,5993,6141,6264,17372
17385,United States of America|Kentucky|McLean County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2734,2844,2928,2982,3036,3105,3154,3237,3281,3336,3364,3392,3425,3477,3514,3563,3647,3720,3792,3883,3951,4052,4128,9216
17386,United States of America|Kentucky|Madison County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26767,28140,29409,30303,31080,31576,32301,33499,34306,34880,35288,35617,35935,36295,36663,37151,37758,38311,38895,39550,40133,41069,41707,91170
17387,United States of America|Kentucky|Magoffin County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3303,3442,3540,3620,3672,3729,3820,3909,4014,4085,4127,4151,4167,4196,4216,4256,4345,4432,4526,4695,4873,5102,5261,12519
17388,United States of America|Kentucky|Marion County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5420,5853,6203,6410,6565,6670,6820,7138,7398,7553,7637,7688,7758,7858,7939,8037,8163,8310,8419,8578,8734,9057,9242,19276
17389,United States of America|Kentucky|Marshall County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9871,10482,10775,10998,11215,11372,11570,11868,12014,12163,12241,12321,12429,12548,12675,12834,13088,13360,13630,13935,14146,14508,14851,31318
17390,United States of America|Kentucky|Martin County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3351,3390,3598,3647,3681,3769,3894,4019,4062,4194,4221,4264,4295,4317,4345,4376,4420,4464,4556,4684,4835,4984,5082,11492
17391,United States of America|Kentucky|Mason County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5206,5442,5611,5768,5995,6092,6158,6350,6463,6604,6668,6707,6775,6851,6885,6968,7076,7162,7232,7385,7702,7850,7944,17192
17392,United States of America|Kentucky|Meade County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6055,6394,6914,7265,7449,7643,7852,8339,8589,8845,8947,9024,9106,9214,9300,9383,9568,9704,9879,10051,10205,10464,10586,28033
17393,United States of America|Kentucky|Menifee County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631,1727,1786,1854,1920,1967,2018,2072,2105,2128,2149,2162,2189,2210,2219,2253,2287,2309,2328,2395,2459,2522,2611,6465
17394,United States of America|Kentucky|Mercer County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258,6899,7460,7737,7948,8167,8384,8777,8938,9094,9208,9277,9354,9463,9559,9662,9830,10024,10186,10455,10653,10986,11222,21542
17395,United States of America|Kentucky|Metcalfe County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2255,2367,2433,2485,2545,2571,2615,2690,2736,2774,2814,2831,2853,2883,2901,2931,2978,3037,3095,3176,3237,3335,3400,10093
17396,United States of America|Kentucky|Monroe County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2968,3075,3176,3240,3277,3330,3367,3434,3464,3511,3536,3557,3585,3613,3651,3690,3718,3770,3880,3949,4020,4129,4230,10597
17397,United States of America|Kentucky|Montgomery County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7565,7956,8343,8628,8931,9124,9421,9837,10033,10171,10300,10363,10468,10538,10637,10771,10938,11165,11373,11674,11903,12234,12468,27913
17398,United States of America|Kentucky|Morgan County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4080,4189,4236,4433,4473,4520,4577,4652,4710,4769,4816,4841,4881,4919,4951,4992,5064,5164,5239,5331,5431,5566,5664,13230
17399,United States of America|Kentucky|Muhlenberg County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9078,9333,9637,9827,10029,10146,10351,10629,10776,10953,11070,11168,11306,11420,11529,11754,12086,12412,12655,12974,13131,13487,13661,30925
17400,United States of America|Kentucky|Nelson County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14125,15094,16045,16660,17161,17480,17926,18783,19336,19794,20019,20173,20328,20488,20673,20886,21267,21564,21914,22434,22887,23591,24002,45591
17401,United States of America|Kentucky|Nicholas County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2320,2403,2514,2550,2576,2607,2661,2730,2775,2820,2833,2853,2867,2903,2925,2971,3024,3065,3112,3178,3237,3319,3393,7160
17402,United States of America|Kentucky|Ohio County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5443,5700,5872,6070,6197,6291,6388,6563,6669,6745,6816,6870,6921,6976,7085,7163,7301,7487,7649,7817,7950,8143,8268,24116
17403,United States of America|Kentucky|Oldham County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22409,24478,25909,26616,27183,27677,28697,29789,30291,30781,31108,31354,31606,31895,32188,32512,33002,33476,33892,34487,35019,35592,35950,66557
17404,United States of America|Kentucky|Owen County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2398,2477,2568,2647,2687,2733,2839,2916,3010,3067,3105,3140,3172,3190,3216,3248,3297,3364,3401,3469,3550,3619,3674,10794
17405,United States of America|Kentucky|Owsley County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,1179,1222,1241,1259,1279,1291,1322,1343,1377,1393,1410,1415,1436,1450,1472,1496,1519,1540,1580,1620,1701,1741,4402
17406,United States of America|Kentucky|Pendleton County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3523,3707,3897,4145,4297,4386,4553,4673,4740,4825,4862,4919,4991,5031,5104,5164,5249,5352,5439,5527,5741,5853,5933,14602
17407,United States of America|Kentucky|Perry County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8971,9265,9573,9770,9975,10161,10317,10640,10793,10939,11045,11136,11233,11331,11466,11610,11814,12019,12255,12626,12932,13430,13784,26586
17408,United States of America|Kentucky|Pike County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18771,19123,19365,19590,19789,19951,20667,21139,21348,21596,21724,21867,21993,22114,22273,22470,22825,23238,23658,24420,25003,25962,26564,58905
17409,United States of America|Kentucky|Powell County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3506,3619,3829,3983,4138,4222,4319,4476,4619,4743,4796,4836,4904,4971,5015,5072,5138,5209,5295,5377,5517,5694,5779,12297
17410,United States of America|Kentucky|Pulaski County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16306,17368,18345,18937,19511,19935,20401,21169,21625,21995,22231,22454,22690,23126,23387,23722,24255,24715,25216,25784,26344,27013,27516,64314
17411,United States of America|Kentucky|Robertson County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,523,533,556,574,577,591,607,613,622,626,635,637,643,652,659,666,673,691,694,696,712,718,2120
17412,United States of America|Kentucky|Rockcastle County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3476,3731,3852,3933,4060,4145,4217,4348,4424,4518,4574,4618,4661,4698,4763,4803,4886,4961,5021,5090,5158,5321,5441,16778
17413,United States of America|Kentucky|Rowan County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7334,7691,7943,8117,8264,8377,8558,8893,9047,9159,9293,9353,9428,9490,9615,9701,9849,10017,10177,10401,10636,10917,11161,24514
17414,United States of America|Kentucky|Russell County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4905,5065,5280,5423,5525,5595,5675,5816,5901,5989,6067,6106,6171,6246,6327,6395,6517,6697,6807,6959,7051,7217,7388,17723
17415,United States of America|Kentucky|Scott County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20322,21515,22554,23031,23478,24018,24705,25854,26431,26914,27263,27494,27750,28049,28395,28678,29152,29709,30118,30781,31253,31965,32434,54782
17416,United States of America|Kentucky|Shelby County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12715,13753,14639,15100,15549,15998,16907,17859,18254,18615,18849,19032,19223,19420,19643,19912,20261,20551,20862,21260,21597,22063,22413,47209
17417,United States of America|Kentucky|Simpson County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024,5269,5562,5710,5880,5983,6324,6794,6936,7066,7137,7247,7307,7377,7454,7539,7705,7865,8010,8168,8321,8493,8590,18046
17418,United States of America|Kentucky|Spencer County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2562,2712,2869,3019,3139,3219,3368,3612,3715,3805,3887,3948,3994,4086,4142,4233,4386,4507,4617,4813,4975,5240,5384,18619
17419,United States of America|Kentucky|Taylor County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6891,7392,7777,8011,8231,8390,8588,9008,9223,9415,9581,9683,9789,9969,10098,10226,10452,10640,10822,11074,11340,11776,12015,25544
17420,United States of America|Kentucky|Todd County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2319,2545,2659,2766,2913,2970,3040,3142,3217,3278,3336,3369,3412,3444,3496,3549,3651,3715,3861,4015,4104,4240,4329,12177
17421,United States of America|Kentucky|Trigg County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3968,4174,4301,4391,4475,4543,4629,4721,4910,5002,5051,5130,5214,5264,5318,5393,5461,5574,5650,5761,5832,5949,6039,14418
17422,United States of America|Kentucky|Trimble County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801,2012,2155,2317,2405,2450,2538,2640,2708,2767,2808,2852,2879,2909,2945,2987,3048,3105,3167,3247,3300,3367,3405,8521
17423,United States of America|Kentucky|Union County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3012,3158,3251,3318,3386,3478,3548,3709,3813,3907,3957,4002,4060,4111,4152,4199,4279,4379,4465,4571,4702,4925,5072,14620
17424,United States of America|Kentucky|Warren County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34470,36099,37707,38937,39717,40263,41350,43122,44062,44990,45497,46105,46597,47132,47730,48440,49595,50521,51456,52639,53490,54678,55426,129074
17425,United States of America|Kentucky|Washington County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3541,3713,3920,4030,4126,4177,4267,4452,4580,4712,4759,4785,4818,4886,4932,4986,5073,5154,5245,5332,5428,5607,5744,11880
17426,United States of America|Kentucky|Wayne County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4392,4586,4756,4836,4922,5028,5136,5269,5395,5511,5590,5637,5710,5777,5827,5912,5998,6102,6234,6410,6567,6951,7145,20628
17427,United States of America|Kentucky|Webster County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3148,3294,3389,3470,3551,3665,3725,3819,3885,3939,3980,4014,4071,4220,4259,4342,4428,4548,4725,4824,4936,5120,5240,13012
17428,United States of America|Kentucky|Whitley County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9094,9627,9881,10130,10334,10490,10694,10996,11252,11475,11567,11655,11790,11933,12038,12172,12381,12553,12725,12994,13225,13583,13906,36074
17429,United States of America|Kentucky|Wolfe County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175,2246,2326,2359,2395,2438,2498,2560,2600,2643,2670,2693,2720,2742,2754,2777,2827,2871,2926,2992,3085,3204,3295,7248
17430,United States of America|Kentucky|Woodford County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11982,12528,13048,13347,13625,13887,14383,14936,15196,15385,15523,15650,15762,15924,16122,16264,16548,16748,16901,17171,17463,17714,17940,26385
17431,United States of America|Louisiana||,0,0,0,30416,42520,73436,167576,248848,293295,374818,419762,540865,620467,719571,846771,943720,1083119,1196740,1238226,1333541,1371677,1416765,1451205,1473697,1513114,1567966,1595419,1641402,1663775,1678260,1700014,1720225,1746264,1782199,1852987,1926000,1966214,2012922,2062387,2098556,2125130,4533372
17432,United States of America|Louisiana|Acadia Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13714,14852,15405,16365,16842,17149,17713,18335,18850,19160,19486,19678,19983,20298,20700,21519,22843,24254,25311,26461,27426,28069,28448,62559
17433,United States of America|Louisiana|Allen Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3768,4515,4656,4779,4883,5071,5303,5468,5536,5622,5746,5835,6066,6204,6330,6500,6714,6959,7157,7371,7628,7828,7954,25583
17434,United States of America|Louisiana|Ascension Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29592,32385,33401,34580,35621,36133,37087,38814,39468,40661,41289,41778,42360,42886,43635,44526,46872,49468,50076,51458,53418,54428,55157,123177
17435,United States of America|Louisiana|Assumption Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4596,4872,4965,5153,5319,5387,5515,5664,5775,5920,6003,6078,6134,6216,6316,6465,6811,7228,7320,7560,7831,8032,8138,22568
17436,United States of America|Louisiana|Avoyelles Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7318,8112,8504,9060,9369,9487,9952,10416,10573,10744,10885,10992,11120,11256,11399,11974,12507,13078,13563,14195,14868,15297,15663,40836
17437,United States of America|Louisiana|Beauregard Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5427,5933,6168,6391,6583,6715,6895,7300,7437,7628,7791,7954,8142,8255,8390,8792,9071,9321,9621,9902,10184,10443,10622,36847
17438,United States of America|Louisiana|Bienville Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251,3476,3588,3680,3746,3805,3907,4016,4059,4133,4204,4241,4285,4339,4378,4434,4697,4828,4944,5058,5205,5310,5387,13631
17439,United States of America|Louisiana|Bossier Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28694,30408,31627,32536,33271,33844,35074,36546,37428,38292,38816,39250,39703,40127,40683,41332,42610,44143,45532,47144,48528,49530,50366,126959
17440,United States of America|Louisiana|Caddo Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59777,63440,65464,67458,68591,69486,71411,73967,75428,77101,78200,78852,79869,80645,81776,82787,84937,87636,90105,93053,95571,97121,98552,245935
17441,United States of America|Louisiana|Calcasieu Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39327,43538,45202,46551,47867,48697,49875,51908,53024,54365,55357,55973,56835,57531,58262,59756,61975,64106,66218,68365,70377,71998,73191,202466
17442,United States of America|Louisiana|Caldwell Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934,2087,2125,2202,2251,2293,2328,2440,2459,2493,2537,2553,2582,2617,2660,2705,2817,2935,3007,3096,3199,3250,3297,9959
17443,United States of America|Louisiana|Cameron Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,636,671,701,719,732,753,794,856,869,881,888,894,898,910,918,936,960,985,1018,1041,1067,1084,6944
17444,United States of America|Louisiana|Catahoula Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1840,1941,1989,2054,2094,2118,2157,2234,2259,2291,2309,2327,2374,2407,2429,2550,2685,2798,2939,3066,3187,3255,3320,9830
17445,United States of America|Louisiana|Claiborne Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3335,3540,3662,3758,3834,3881,3944,4064,4130,4198,4299,4367,4406,4462,4515,4565,4762,4871,4933,5099,5380,5541,5632,15953
17446,United States of America|Louisiana|Concordia Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3006,3231,3364,3496,3687,3786,3899,4056,4114,4268,4358,4403,4491,4546,4621,4802,5078,5481,5758,6077,6425,6565,6665,19846
17447,United States of America|Louisiana|De Soto Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5598,5956,6106,6340,6465,6553,6695,6964,7070,7192,7279,7337,7430,7514,7615,7694,7965,8289,8594,9031,9339,9569,9753,27267
17448,United States of America|Louisiana|East Baton Rouge Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128943,139449,143576,148442,151665,153932,157862,163563,166214,171334,173281,174717,176790,178805,181140,183919,190783,197438,199990,204641,208928,211736,213967,444511
17449,United States of America|Louisiana|East Carroll Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659,1773,1787,1811,1835,1860,1865,1921,1933,1965,2017,2026,2045,2062,2171,2209,2277,2326,2372,2549,2604,2642,2667,7111
17450,United States of America|Louisiana|East Feliciana Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,4248,4379,4486,4603,4648,4738,4895,4956,5094,5191,5255,5333,5396,5471,5563,5835,6104,6246,6473,6632,6739,6822,19380
17451,United States of America|Louisiana|Evangeline Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5774,6248,6491,6745,6901,7016,7179,7483,7557,7651,7761,7809,7900,7999,8280,8531,8884,9353,9783,10210,10532,10789,10959,33663
17452,United States of America|Louisiana|Franklin Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3966,4130,4228,4328,4402,4457,4521,4686,4723,4807,4888,4930,4997,5043,5135,5245,5394,5619,5787,5983,6183,6374,6448,20256
17453,United States of America|Louisiana|Grant Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4302,4857,4957,5188,5273,5309,5394,5625,5721,5781,5858,5887,5953,6006,6116,6404,6562,7181,7385,7657,7884,8108,8228,22296
17454,United States of America|Louisiana|Iberia Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14489,15870,16417,17108,17602,17902,18438,19111,19508,19952,20233,20431,20728,20996,21380,22003,23082,24185,25013,25937,26677,27302,27725,71982
17455,United States of America|Louisiana|Iberville Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8448,9156,9458,9877,10214,10474,10708,11146,11285,11589,11740,11867,12001,12114,12277,12489,13002,13596,13964,14693,15187,15505,15748,32906
17456,United States of America|Louisiana|Jackson Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3123,3304,3372,3563,3717,3753,3840,3927,4168,4234,4464,4567,4681,4759,4807,4857,4983,5095,5208,5324,5447,5645,5692,15898
17457,United States of America|Louisiana|Jefferson Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142253,156103,161094,166385,170398,173243,178453,185236,188908,196191,199083,200799,203511,206220,210142,214032,222523,230256,232208,233786,237757,241315,244163,436126
17458,United States of America|Louisiana|Jefferson Davis Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5084,5512,5649,5905,6053,6163,6323,6561,6679,6815,6919,6995,7132,7242,7351,7625,7932,8398,8740,9126,9478,9719,9869,31480
17459,United States of America|Louisiana|Lafayette Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58016,62560,64494,66640,69228,70498,72608,75099,76314,77712,78794,79429,80442,81380,82738,85364,90112,94697,97815,101403,103872,105498,106602,241756
17460,United States of America|Louisiana|Lafourche Parish|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20728,22335,22766,23491,24004,24430,25027,25971,26379,27094,27588,27852,28409,28848,29411,30153,32154,34259,34553,35157,36236,37047,37638,98123
