"SUMLEV","REGION","DIVISION","STATE","NAME","SEX","AGE","POPEST2010_CIV","POPEST2011_CIV","POPEST2012_CIV","POPEST2013_CIV","POPEST2014_CIV","POPEST2015_CIV","POPEST2016_CIV","POPEST2017_CIV","POPEST2018_CIV","POPEST2019_CIV","POPEST2020_CIV","POPEST2021_CIV","POPEST2022_CIV"
40,3,7,48,"Texas",2,0,185863,186307,184339,187319,191850,196293,196709,189910,186881,184661,178352,176859,184955
40,3,7,48,"Texas",2,1,186517,187991,188505,186471,190577,195052,199173,198851,191978,189665,182393,180826,180933
40,3,7,48,"Texas",2,2,191333,188325,190289,190584,189249,193494,197364,200972,200511,194342,187115,184442,184372
40,3,7,48,"Texas",2,3,191105,193260,190570,192464,193144,192082,195839,199239,202726,202535,192451,189067,187957
40,3,7,48,"Texas",2,4,190180,192893,195180,192652,194939,196037,194243,197840,200925,205084,200298,194325,192781
40,3,7,48,"Texas",2,5,190174,192065,194935,197061,194999,197861,198258,196316,199451,203171,203003,202385,197986
40,3,7,48,"Texas",2,6,190006,191939,193930,196831,199344,197747,200131,199742,197850,201412,200856,204837,205743
40,3,7,48,"Texas",2,7,189023,191725,193819,195577,199097,201858,199600,201798,201315,199758,199150,202718,207942
40,3,7,48,"Texas",2,8,186837,190824,193582,195721,197742,201362,203969,201307,203139,203093,197692,200770,205750
40,3,7,48,"Texas",2,9,189895,188362,192587,195243,197544,200051,203239,205707,202885,205001,200513,199365,203988
40,3,7,48,"Texas",2,10,190762,191601,190143,194336,197255,199680,201834,204852,206989,204521,206281,202082,202187
40,3,7,48,"Texas",2,11,185265,192412,193348,191662,196376,199163,201476,203246,206196,208423,209876,207758,204895
40,3,7,48,"Texas",2,12,183075,186821,194068,195197,193613,198455,200955,202946,204537,207600,215997,211314,210459
40,3,7,48,"Texas",2,13,182584,184339,188413,195367,197042,195733,199922,202191,204001,205954,214162,217422,213616
40,3,7,48,"Texas",2,14,181124,183829,185917,189886,197430,199127,197457,201219,203430,205439,210429,215622,219986
40,3,7,48,"Texas",2,15,181638,182454,185293,187435,191721,199366,200971,199067,202648,205006,208174,211724,217980
40,3,7,48,"Texas",2,16,183138,182966,184011,186661,189402,193806,201245,202269,200450,204211,208730,209428,214138
40,3,7,48,"Texas",2,17,183520,184669,184507,185663,188593,191368,195592,202525,203526,201690,206526,209651,211129
40,3,7,48,"Texas",2,18,182620,178768,179975,179895,181155,183650,185537,189248,195653,196525,205554,201078,202696
40,3,7,48,"Texas",2,19,181575,182068,179006,180044,180719,181456,183095,185357,188411,195134,214266,206123,197782
40,3,7,48,"Texas",2,20,180682,184482,185386,181400,182854,182714,182947,184896,186506,189987,208484,217627,206415
40,3,7,48,"Texas",2,21,174400,184283,188236,188633,185356,186397,185411,185390,187466,189019,197980,211970,220272
40,3,7,48,"Texas",2,22,174107,179845,189904,193857,195212,191702,192099,190515,190675,193238,195300,203864,218585
40,3,7,48,"Texas",2,23,175538,178498,184279,194753,199241,200743,196382,196363,194310,195144,193934,199804,209542
40,3,7,48,"Texas",2,24,178963,179948,183158,188672,199923,204898,205211,200439,200104,198778,194151,198321,205717
40,3,7,48,"Texas",2,25,181471,182487,183226,186481,192842,204666,208685,208142,202895,203053,196006,197605,203562
40,3,7,48,"Texas",2,26,178599,185173,186008,186862,190747,197762,208634,211942,211189,206399,200052,199585,203380
40,3,7,48,"Texas",2,27,183021,181650,188442,189192,191180,195558,201843,211684,214459,214239,203878,203731,205343
40,3,7,48,"Texas",2,28,184450,185695,184703,191333,193095,195768,198775,204317,214029,216954,209616,207139,209006
40,3,7,48,"Texas",2,29,183784,186906,188349,187473,195388,197034,198692,201052,206212,216430,211322,212214,211982
40,3,7,48,"Texas",2,30,186406,186290,189562,191039,191018,199601,200069,201024,202813,208571,211804,214255,217090
40,3,7,48,"Texas",2,31,175650,189098,189038,191906,194396,194745,202578,202305,203127,204950,206267,214682,218859
40,3,7,48,"Texas",2,32,173030,177707,191499,190998,194890,197551,197423,204552,203741,204918,204303,208480,218689
40,3,7,48,"Texas",2,33,173461,175131,179723,193627,193747,197907,200175,199553,206381,206009,204334,206543,212627
40,3,7,48,"Texas",2,34,171127,175355,176850,181218,196183,196964,200487,202390,201015,208235,205767,206551,210191
40,3,7,48,"Texas",2,35,175138,172581,177154,178382,183582,198906,199417,202089,203963,202911,206051,207642,209777
40,3,7,48,"Texas",2,36,171789,176618,174113,178523,180528,186052,201403,201028,203542,205532,202681,208088,210997
40,3,7,48,"Texas",2,37,173573,173147,178172,175567,180564,182765,187915,202949,202250,205237,205543,204593,211529
40,3,7,48,"Texas",2,38,178934,175044,174504,179460,177554,182796,184426,189415,204056,203797,205506,207521,207793
40,3,7,48,"Texas",2,39,184875,180145,176280,175324,181244,179542,184689,186015,190763,205529,202995,207268,210488
40,3,7,48,"Texas",2,40,183232,185985,181248,177254,176889,182963,181105,185677,186933,191788,201609,204279,209492
40,3,7,48,"Texas",2,41,171999,184327,187197,182040,178744,178701,184531,181970,186489,187825,192282,203037,206455
40,3,7,48,"Texas",2,42,166728,172851,185281,187856,183362,180303,179839,185490,182582,187299,187991,193151,204822
40,3,7,48,"Texas",2,43,163802,167429,173737,185866,189034,184715,181352,180605,186260,183355,186997,188964,195044
40,3,7,48,"Texas",2,44,165204,164446,168124,174497,187162,190320,185663,182221,181212,186993,182150,187953,190893
40,3,7,48,"Texas",2,45,174165,165541,165239,168498,175481,188209,191371,186209,182500,181756,183218,182673,189405
40,3,7,48,"Texas",2,46,176973,174545,166082,165566,169265,176374,188809,191546,186208,182808,179685,183540,183617
40,3,7,48,"Texas",2,47,177804,177506,175172,166420,166351,170103,177061,189153,191770,186507,180610,180230,184734
40,3,7,48,"Texas",2,48,176629,177913,177975,175078,166868,166913,170348,176808,189115,191738,184795,180750,180945
40,3,7,48,"Texas",2,49,177613,176882,178240,177796,175318,167237,167156,170303,176832,189277,190075,185221,181564
40,3,7,48,"Texas",2,50,178107,177739,177067,178060,177975,175796,167434,167039,170192,176924,183897,190118,185865
40,3,7,48,"Texas",2,51,171592,178179,177885,176897,178248,178168,175708,167303,166760,170283,174325,183694,190458
40,3,7,48,"Texas",2,52,169923,171544,178267,177649,177099,178458,178238,175488,167191,166637,168388,174156,183921
40,3,7,48,"Texas",2,53,168655,169786,171607,178077,177516,177103,178336,178069,175269,167190,165669,168275,174401
40,3,7,48,"Texas",2,54,162325,168383,169677,171166,177830,177283,176847,177555,177496,174832,165913,165307,168500
40,3,7,48,"Texas",2,55,160223,162006,168287,169054,170992,177525,176728,176133,176972,176981,170953,165526,165320
40,3,7,48,"Texas",2,56,153522,159752,161741,167538,168709,170578,177076,175965,175423,176414,173682,170445,165413
40,3,7,48,"Texas",2,57,147451,153125,159428,161087,167146,168434,170155,176468,175067,174666,173505,173189,170205
40,3,7,48,"Texas",2,58,140379,147136,152839,158753,160453,166690,167655,169310,175752,174349,173090,172813,172860
40,3,7,48,"Texas",2,59,136105,139741,146890,152026,158245,159937,165886,166546,168254,174965,170855,171949,171881
40,3,7,48,"Texas",2,60,132846,135485,139238,146116,151411,157567,159119,164687,165514,167318,167746,169690,171026
40,3,7,48,"Texas",2,61,128193,132319,135088,138222,145372,150687,156856,158024,163522,164452,163352,166412,168739
40,3,7,48,"Texas",2,62,126170,127518,131762,134075,137517,144479,149662,155687,156829,162370,160810,162134,165449
40,3,7,48,"Texas",2,63,129949,125355,126922,130764,133268,136529,143551,148532,154567,155811,158006,159578,161104
40,3,7,48,"Texas",2,64,99114,129011,124753,125858,129771,132483,135704,142480,147287,153557,151158,156502,158358
40,3,7,48,"Texas",2,65,98941,98150,128240,123563,124673,128811,131403,134441,141188,146098,147189,149524,155018
40,3,7,48,"Texas",2,66,96409,98139,97359,127123,122422,123711,127813,130300,133262,140046,141647,145530,148228
40,3,7,48,"Texas",2,67,94805,95408,96993,96274,126037,121341,122590,126599,128986,132035,135513,139973,144102
40,3,7,48,"Texas",2,68,83817,93936,94447,96047,95336,124816,120163,121393,125458,127887,129239,133760,138406
40,3,7,48,"Texas",2,69,79201,82737,92771,93175,94925,94204,123223,118661,119944,124115,123217,127258,131972
40,3,7,48,"Texas",2,70,74651,78187,81577,91397,91976,93660,92928,121619,117030,118434,117746,121351,125682
40,3,7,48,"Texas",2,71,69822,73603,77089,80262,90149,90609,92331,91670,119847,115489,113618,115856,119872
40,3,7,48,"Texas",2,72,67975,68617,72529,75784,79040,88701,89190,90744,90191,117988,110245,111528,114079
40,3,7,48,"Texas",2,73,63482,66783,67557,71297,74584,77742,87159,87658,89201,88641,113615,108079,109802
40,3,7,48,"Texas",2,74,61901,62227,65445,66149,69936,73183,76305,85532,85968,87444,83905,111112,106128
40,3,7,48,"Texas",2,75,60807,60497,60912,63946,64742,68558,71690,74754,83776,84205,80823,81776,108840
40,3,7,48,"Texas",2,76,55154,59317,58925,59248,62284,63137,66878,69947,72787,81699,78096,78457,79709
40,3,7,48,"Texas",2,77,53255,53680,57755,57272,57735,60661,61471,65202,68192,70840,76669,75727,76432
40,3,7,48,"Texas",2,78,51149,51575,52056,55923,55547,56066,58895,59722,63240,66148,66182,73967,73416
40,3,7,48,"Texas",2,79,49114,49369,49822,50207,54025,53579,54172,56875,57630,61050,60829,63451,71311
40,3,7,48,"Texas",2,80,48644,47355,47622,48062,48396,52051,51591,52320,54747,55511,56056,58141,60989
40,3,7,48,"Texas",2,81,44049,46556,45328,45382,46042,46263,49850,49448,50026,52333,51603,53239,55559
40,3,7,48,"Texas",2,82,41300,41886,44297,43044,43229,43732,44066,47543,46975,47539,48385,48551,50458
40,3,7,48,"Texas",2,83,38781,39088,39691,41871,40773,40922,41426,41724,45030,44295,43735,45281,45804
40,3,7,48,"Texas",2,84,36227,36559,37039,37292,39541,38426,38693,39150,39478,42375,40897,40689,42456
40,3,7,48,"Texas",2,85,206259,212993,220028,225057,231692,238673,244777,249957,254632,256745,259959,258019,259586
40,3,7,48,"Texas",2,999,12699678,12904867,13118231,13315357,13554445,13804113,14026674,14215189,14386582,14569167,14577721,14746134,14987439
40,4,8,49,"Utah",0,0,53062,51695,50297,51704,50737,50852,50677,49336,47409,47397,47053,45540,46679
40,4,8,49,"Utah",0,1,52694,52458,51260,49792,51314,50579,50857,50660,49021,47119,46535,47076,45123
40,4,8,49,"Utah",0,2,53408,52241,51917,51050,49508,51031,50827,50927,50710,49066,47021,46888,46928
40,4,8,49,"Utah",0,3,53069,53104,51987,51782,50923,49460,51485,51038,51066,50794,48553,47345,46864
40,4,8,49,"Utah",0,4,52095,52886,52999,51832,51673,50828,49779,51752,51280,51195,50456,49003,47480
40,4,8,49,"Utah",0,5,51649,51872,52719,53024,51718,51714,51182,50207,52058,51368,51034,50928,49183
40,4,8,49,"Utah",0,6,50941,51570,51791,52812,53030,51773,52073,51561,50512,52190,51328,51600,51203
40,4,8,49,"Utah",0,7,50324,51022,51617,51918,52755,53147,52113,52559,51905,50720,51481,51770,51874
40,4,8,49,"Utah",0,8,48773,50420,51037,51666,51888,52927,53524,52383,52875,52104,51010,51904,51994
40,4,8,49,"Utah",0,9,48674,48860,50430,51183,51652,52145,53424,53819,52733,53035,51990,51391,52131
40,4,8,49,"Utah",0,10,48615,48580,48863,50526,51266,51773,52524,53879,54103,52939,53906,52524,51715
40,4,8,49,"Utah",0,11,46823,48705,48665,49021,50683,51452,52112,52881,54280,54198,55168,54354,52683
40,4,8,49,"Utah",0,12,45663,46886,48801,48917,49139,50825,51831,52509,53240,54498,56944,55618,54610
40,4,8,49,"Utah",0,13,44827,45749,46959,49016,48940,49402,51166,52158,52842,53551,56695,57451,55896
40,4,8,49,"Utah",0,14,43556,45035,45968,47247,49212,49220,49841,51680,52647,53200,55534,57244,57839
40,4,8,49,"Utah",0,15,43489,43788,45267,46136,47485,49511,49634,50274,52073,52942,54674,56022,57658
40,4,8,49,"Utah",0,16,43157,43841,44136,45692,46471,47843,50004,50111,50836,52535,54748,55140,56386
40,4,8,49,"Utah",0,17,43234,43419,44140,44509,45871,46681,48228,50328,50572,51089,53921,55164,55362
40,4,8,49,"Utah",0,18,45052,42586,42665,43433,43107,44578,45636,47268,49117,49462,54090,53724,54301
40,4,8,49,"Utah",0,19,45368,44416,42113,42283,42252,42043,43606,44907,46017,47961,54080,51917,50450
40,4,8,49,"Utah",0,20,43308,46194,45024,43123,42889,43511,43861,45365,46066,47468,53403,55217,52695
40,4,8,49,"Utah",0,21,44818,46451,49321,48556,46300,46494,47793,48238,49668,50381,54429,58101,59406
40,4,8,49,"Utah",0,22,46019,48111,49931,53216,52175,50170,51304,52848,53025,54509,56666,59658,63409
40,4,8,49,"Utah",0,23,46378,48050,50583,52482,55754,55098,53860,54790,56054,56432,57882,60025,63190
40,4,8,49,"Utah",0,24,45942,44655,46573,49080,50815,54273,54060,52915,53814,54915,54799,57116,59069
40,4,8,49,"Utah",0,25,45944,43634,42443,44523,46971,48744,52464,52210,50981,51817,52064,53329,55269
40,4,8,49,"Utah",0,26,44311,44039,41951,40973,43031,45533,47712,51150,50929,49722,49788,51070,52177
40,4,8,49,"Utah",0,27,45402,43337,43261,41329,40321,42410,45330,47359,50605,50535,48688,49775,50862
40,4,8,49,"Utah",0,28,45788,44941,42952,43011,41137,40312,42692,45613,47482,50418,49355,48876,49800
40,4,8,49,"Utah",0,29,45620,45361,44689,42773,42911,41347,41002,43267,45980,47678,49188,49832,49014
40,4,8,49,"Utah",0,30,46318,45520,45150,44650,42823,43001,41850,41535,43600,46135,47559,49488,50047
40,4,8,49,"Utah",0,31,44228,46246,45418,45236,44582,43026,43375,42332,41928,43886,45768,48132,49571
40,4,8,49,"Utah",0,32,43644,44038,46275,45332,45237,44625,43318,43887,42821,42136,44357,46401,48405
40,4,8,49,"Utah",0,33,42637,43599,44059,46350,45308,45336,44900,43738,44101,43066,43142,44886,46641
40,4,8,49,"Utah",0,34,39694,42388,43535,44041,46159,45266,45685,45459,44043,44325,43661,43554,45055
40,4,8,49,"Utah",0,35,38429,39671,42352,43630,43976,46312,45692,46130,45881,44291,44770,44147,43797
40,4,8,49,"Utah",0,36,35908,38356,39674,42356,43551,44103,46649,45923,46351,46007,45108,45040,44285
40,4,8,49,"Utah",0,37,34716,35873,38364,39690,42387,43644,44440,47039,46186,46353,46946,45537,45286
40,4,8,49,"Utah",0,38,34592,34823,35921,38498,39679,42558,43997,44912,47243,46327,47523,47322,45658
40,4,8,49,"Utah",0,39,35104,34692,34794,35900,38344,39704,42754,44255,45109,47426,47410,47793,47284
40,4,8,49,"Utah",0,40,34292,35158,34699,34801,35928,38377,39971,43019,44415,45122,47623,47723,47961
40,4,8,49,"Utah",0,41,31734,34321,35112,34634,34636,35882,38540,40136,43107,44533,46328,47960,47858
40,4,8,49,"Utah",0,42,30257,31727,34320,35127,34640,34698,36080,38757,40248,43162,45473,46551,48130
40,4,8,49,"Utah",0,43,29704,30292,31708,34306,35171,34624,34836,36264,38826,40314,44104,45650,46629
40,4,8,49,"Utah",0,44,28863,29717,30186,31717,34163,35065,34707,34928,36316,38821,40862,44237,45754
40,4,8,49,"Utah",0,45,29678,28922,29695,30101,31707,34196,35152,34737,35046,36375,39234,40999,44285
40,4,8,49,"Utah",0,46,30416,29703,28869,29661,30147,31794,34322,35431,34852,35140,36956,39361,41018
40,4,8,49,"Utah",0,47,31162,30381,29706,28904,29665,30113,31882,34395,35510,34855,35722,37011,39388
40,4,8,49,"Utah",0,48,31288,31123,30331,29669,28903,29635,30157,32024,34472,35654,35765,35818,37082
40,4,8,49,"Utah",0,49,31586,31228,31082,30222,29664,28848,29767,30292,32208,34545,36603,35986,35837
40,4,8,49,"Utah",0,50,31577,31585,31187,30963,30074,29578,28874,29751,30295,32153,34807,36740,36040
40,4,8,49,"Utah",0,51,30671,31578,31575,31178,30897,30129,29661,28964,29845,30344,32840,34974,36785
40,4,8,49,"Utah",0,52,30556,30557,31497,31490,31127,30869,30190,29761,28890,29804,31089,32814,34916
40,4,8,49,"Utah",0,53,30379,30499,30467,31357,31374,31075,30862,30243,29800,28965,30488,31104,32827
40,4,8,49,"Utah",0,54,29345,30370,30393,30376,31289,31333,31210,31049,30341,29902,29798,30663,31131
40,4,8,49,"Utah",0,55,28933,29279,30341,30368,30313,31317,31368,31172,31131,30381,30244,29874,30758
40,4,8,49,"Utah",0,56,28119,28841,29190,30252,30268,30269,31241,31434,31136,31113,30917,30241,29867
40,4,8,49,"Utah",0,57,27099,28093,28797,29184,30231,30221,30383,31344,31406,31152,31486,31001,30271
40,4,8,49,"Utah",0,58,25669,26954,27971,28678,29053,30173,30215,30467,31336,31417,31883,31452,30928
40,4,8,49,"Utah",0,59,24514,25551,26814,27888,28621,28998,30109,30168,30411,31264,31804,31919,31328
40,4,8,49,"Utah",0,60,23618,24335,25450,26813,27767,28494,28936,30098,30119,30419,31028,31877,31827
40,4,8,49,"Utah",0,61,22867,23521,24289,25369,26709,27642,28539,28896,30013,30102,30668,31075,31710
40,4,8,49,"Utah",0,62,22337,22724,23451,24176,25292,26620,27605,28514,28785,29939,30469,30714,30937
40,4,8,49,"Utah",0,63,22961,22121,22549,23300,24062,25116,26469,27552,28384,28632,30004,30366,30409
40,4,8,49,"Utah",0,64,16866,22833,22050,22540,23147,23905,25038,26357,27489,28289,28608,29947,30083
40,4,8,49,"Utah",0,65,16924,16792,22702,22060,22486,23116,23846,25005,26263,27400,27989,28548,29686
40,4,8,49,"Utah",0,66,17221,16831,16696,22561,21909,22366,23036,23693,24926,26104,27180,27837,28218
40,4,8,49,"Utah",0,67,17274,17071,16676,16529,22383,21763,22214,22845,23447,24715,25957,26986,27578
40,4,8,49,"Utah",0,68,14895,17132,16963,16527,16364,22171,21695,22034,22774,23281,24689,25735,26680
40,4,8,49,"Utah",0,69,13771,14722,16873,16767,16391,16205,21980,21551,21892,22515,23072,24437,25429
40,4,8,49,"Utah",0,70,13068,13640,14555,16721,16582,16219,16122,21820,21339,21704,21854,22924,24189
40,4,8,49,"Utah",0,71,12323,12886,13463,14322,16531,16384,16059,15912,21546,21084,21218,21571,22514
40,4,8,49,"Utah",0,72,11912,12129,12693,13283,14095,16299,16148,15852,15716,21310,20468,20932,21249
40,4,8,49,"Utah",0,73,11129,11721,11916,12437,12999,13857,16045,15944,15673,15490,21318,20187,20607
40,4,8,49,"Utah",0,74,10772,10872,11480,11678,12235,12764,13600,15766,15644,15424,14838,20890,19726
40,4,8,49,"Utah",0,75,10458,10533,10686,11199,11447,11987,12555,13336,15437,15349,14559,14524,20392
40,4,8,49,"Utah",0,76,9442,10214,10272,10430,10903,11193,11727,12286,13056,15141,14446,14221,14124
40,4,8,49,"Utah",0,77,9093,9204,9937,9990,10162,10618,10947,11422,11983,12778,14452,14152,13828
40,4,8,49,"Utah",0,78,8661,8768,8872,9542,9630,9772,10264,10589,11072,11606,12062,13941,13654
40,4,8,49,"Utah",0,79,8363,8359,8433,8552,9169,9273,9424,9856,10218,10723,10842,11644,13421
40,4,8,49,"Utah",0,80,8026,8043,8014,8083,8199,8828,8968,9093,9523,9908,9933,10366,11159
40,4,8,49,"Utah",0,81,7404,7676,7716,7666,7700,7800,8475,8600,8686,9145,9172,9405,9816
40,4,8,49,"Utah",0,82,6871,6992,7275,7300,7257,7264,7365,8019,8091,8229,8488,8607,8868
40,4,8,49,"Utah",0,83,6384,6423,6541,6836,6875,6784,6805,6930,7505,7609,7570,7846,7966
40,4,8,49,"Utah",0,84,5886,5919,5971,6078,6377,6393,6295,6352,6475,7022,6980,7033,7264
