Week_Ending,Current_Season_Week_Ending_Label,Geography_Name,Geographic_Level,Geography_Name_Order,Geography_Label_Sort_Order,MMWR_Year,MMWR_Week,MMWR_Day,Month_Week,Month_Display_Order,MMWRWeek_Display_Order,Influenza_Season,Race_Ethnicity,Race_Ethnicity_Sort_Order,Point_Estimate,CI_HalfWidth,Lower_CI,Upper_CI,CI_Range,Season_Race,Season_Race_Sort_Order,Current_Through
02/19/2022,02/19/2022,Vermont,State,1233,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.6206,4.7848,57.2783,66.8479,57.3-66.8,"2021-2022, Vermont, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,Kentucky,State,1198,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.4563,5.57,40.0566,51.1966,40.1-51.2,"2021-2022, Kentucky, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,Michigan,State,1203,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.5411,4.6035,49.5072,58.7142,49.5-58.7,"2021-2022, Michigan, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,New Mexico,State,1212,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.541,6.678,47.4205,60.7766,47.4-60.8,"2021-2022, New Mexico, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,Maryland,State,1201,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.6647,5.032,61.4372,71.5012,61.4-71.5,"2021-2022, Maryland, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,Philadelphia County,Local,1222,2,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.5992,5.8566,54.0613,65.7745,54.1-65.8,"2021-2022, Philadelphia County, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,Washington,State,1235,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.5965,5.2317,54.4208,64.8841,54.4-64.9,"2021-2022, Washington, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,North Carolina,State,1216,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.4928,5.565,43.7146,54.8446,43.7-54.8,"2021-2022, North Carolina, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,Georgia,State,1189,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.4529,3.8984,41.3901,49.187,41.4-49.2,"2021-2022, Georgia, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,Wisconsin,State,1237,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.5471,5.3046,49.4006,60.0098,49.4-60.0,"2021-2022, Wisconsin, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,South Carolina,State,1225,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.4691,4.2727,42.6339,51.1793,42.6-51.2,"2021-2022, South Carolina, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,Alaska,State,1180,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.4078,5.2245,35.5534,46.0024,35.6-46.0,"2021-2022, Alaska, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,New York City,Local,1214,2,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.6395,4.6426,59.3044,68.5894,59.3-68.6,"2021-2022, New York City, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,Delaware,State,1186,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.5363,5.356,48.2698,58.9818,48.3-59.0,"2021-2022, Delaware, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,Texas,State,1228,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.5127,2.4511,48.8169,53.7191,48.8-53.7,"2021-2022, Texas, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,Oklahoma,State,1219,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.4005,4.4294,35.6225,44.4812,35.6-44.5,"2021-2022, Oklahoma, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,South Dakota,State,1226,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.5572,5.6681,50.0472,61.3833,50.0-61.4,"2021-2022, South Dakota, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,Utah,State,1232,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.528,5.3022,47.495,58.0993,47.5-58.1,"2021-2022, Utah, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,Rhode Island,State,1224,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.6848,6.5539,61.9235,75.0313,61.9-75.0,"2021-2022, Rhode Island, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,Illinois,State,1192,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.5072,3.0236,47.6943,53.7415,47.7-53.7,"2021-2022, Illinois, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,Nevada,State,1209,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.3218,4.4992,27.6774,36.6759,27.7-36.7,"2021-2022, Nevada, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,California,State,1183,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.5475,5.2394,49.508,59.9868,49.5-60.0,"2021-2022, California, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,Missouri,State,1206,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.5595,5.1368,50.8087,61.0823,50.8-61.1,"2021-2022, Missouri, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,New Jersey,State,1211,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.6254,4.7177,57.824,67.2594,57.8-67.3,"2021-2022, New Jersey, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,Alabama,State,1179,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.456,4.4973,41.1004,50.0949,41.1-50.1,"2021-2022, Alabama, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,Massachusetts,State,1202,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.7036,4.6427,65.7211,75.0065,65.7-75.0,"2021-2022, Massachusetts, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,District of Columbia,State,1187,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.6714,4.8,62.343,71.9429,62.3-71.9,"2021-2022, District of Columbia, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,New York,State,1213,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.584,3.3499,55.0491,61.7489,55.0-61.7,"2021-2022, New York, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,Arkansas,State,1182,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.5249,4.3078,48.1807,56.7963,48.2-56.8,"2021-2022, Arkansas, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,Virginia,State,1234,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.5909,4.1719,54.9167,63.2605,54.9-63.3,"2021-2022, Virginia, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,Oregon,State,1220,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.5108,5.826,45.2525,56.9045,45.3-56.9,"2021-2022, Oregon, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,Puerto Rico,State,1239,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.2601,3.34,22.6668,29.3467,22.7-29.3,"2021-2022, Puerto Rico, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,Tennessee,State,1227,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.5145,5.0506,46.4021,56.5034,46.4-56.5,"2021-2022, Tennessee, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,Arizona,State,1181,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.4369,4.1835,39.5044,47.8714,39.5-47.9,"2021-2022, Arizona, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,Colorado,State,1184,1,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.6182,4.5996,57.2158,66.415,57.2-66.4,"2021-2022, Colorado, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,National,National,0,0,2022,7,7,February Week 3,5,21,2021-2022,Overall,1,0.5235,0.8423,51.5123,53.1968,51.5-53.2,"2021-2022, National, Overall",1-1,04/09/2022
02/19/2022,02/19/2022,National,National,0,0,2022,7,7,February Week 3,5,21,2021-2022,"Black, Non-Hispanic",3,0.4457,2.2627,42.3025,46.828,42.3-46.8,"2021-2022, National, Black, Non-Hispanic",1-3,04/09/2022
02/19/2022,02/19/2022,National,National,0,0,2022,7,7,February Week 3,5,21,2021-2022,Hispanic,4,0.5117,1.8003,49.3679,52.9685,49.4-53.0,"2021-2022, National, Hispanic",1-4,04/09/2022
02/19/2022,02/19/2022,National,National,0,0,2022,7,7,February Week 3,5,21,2021-2022,"Other, Non-Hispanic",5,0.5779,2.2795,55.5105,60.0694,55.5-60.1,"2021-2022, National, Other, Non-Hispanic",1-5,04/09/2022
02/19/2022,02/19/2022,National,National,0,0,2022,7,7,February Week 3,5,21,2021-2022,"White, Non-Hispanic",7,0.5335,1.0279,52.3256,54.3814,52.3-54.4,"2021-2022, National, White, Non-Hispanic",1-7,04/09/2022
02/26/2022,02/26/2022,National,National,0,0,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.5245,0.8511,51.6008,53.3029,51.6-53.3,"2021-2022, National, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Ohio,State,1280,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.5263,5.5606,47.0707,58.1919,47.1-58.2,"2021-2022, Ohio, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Florida,State,1250,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.3851,4.0608,34.4519,42.5736,34.5-42.6,"2021-2022, Florida, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Tennessee,State,1289,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.5163,5.063,46.5686,56.6947,46.6-56.7,"2021-2022, Tennessee, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Connecticut,State,1247,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.7137,5.0588,66.3131,76.4308,66.3-76.4,"2021-2022, Connecticut, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,South Dakota,State,1288,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.5572,5.6681,50.0472,61.3833,50.0-61.4,"2021-2022, South Dakota, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Washington,State,1297,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.5965,5.2317,54.4208,64.8841,54.4-64.9,"2021-2022, Washington, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Georgia,State,1251,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.4529,3.8984,41.3901,49.187,41.4-49.2,"2021-2022, Georgia, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Indiana,State,1257,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.4929,5.0396,44.249,54.3282,44.2-54.3,"2021-2022, Indiana, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Maryland,State,1263,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.6647,5.032,61.4372,71.5012,61.4-71.5,"2021-2022, Maryland, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Nebraska,State,1270,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.5511,5.3585,49.7473,60.4643,49.7-60.5,"2021-2022, Nebraska, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Utah,State,1294,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.528,5.3022,47.495,58.0993,47.5-58.1,"2021-2022, Utah, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Nevada,State,1271,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.3218,4.4992,27.6774,36.6759,27.7-36.7,"2021-2022, Nevada, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,New Jersey,State,1273,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.6254,4.7177,57.824,67.2594,57.8-67.3,"2021-2022, New Jersey, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Hawaii,State,1252,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.4957,5.5079,44.0587,55.0744,44.1-55.1,"2021-2022, Hawaii, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Oklahoma,State,1281,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.4005,4.4294,35.6225,44.4812,35.6-44.5,"2021-2022, Oklahoma, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Pennsylvania,State,1283,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.5961,3.378,56.2338,62.9899,56.2-63.0,"2021-2022, Pennsylvania, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,West Virginia,State,1298,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.4293,4.8452,38.0866,47.7769,38.1-47.8,"2021-2022, West Virginia, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Mississippi,State,1267,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.3524,3.7432,31.4952,38.9817,31.5-39.0,"2021-2022, Mississippi, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,New York City,Local,1276,2,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.6395,4.6426,59.3044,68.5894,59.3-68.6,"2021-2022, New York City, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Virginia,State,1296,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.599,4.4658,55.4361,64.3676,55.4-64.4,"2021-2022, Virginia, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,North Dakota,State,1279,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.5575,5.3096,50.4395,61.0586,50.4-61.1,"2021-2022, North Dakota, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Delaware,State,1248,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.5363,5.356,48.2698,58.9818,48.3-59.0,"2021-2022, Delaware, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Alaska,State,1242,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.4078,5.2245,35.5534,46.0024,35.6-46.0,"2021-2022, Alaska, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Philadelphia County,Local,1284,2,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.5992,5.8566,54.0613,65.7745,54.1-65.8,"2021-2022, Philadelphia County, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Idaho,State,1253,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.4429,4.7877,39.5024,49.0778,39.5-49.1,"2021-2022, Idaho, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Montana,State,1269,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.4704,4.9024,42.1337,51.9386,42.1-51.9,"2021-2022, Montana, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,City of Houston,Local,1292,2,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.5379,4.8112,48.9787,58.6011,49.0-58.6,"2021-2022, City of Houston, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,New Mexico,State,1274,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.541,6.678,47.4205,60.7766,47.4-60.8,"2021-2022, New Mexico, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Wisconsin,State,1299,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.5471,5.3046,49.4006,60.0098,49.4-60.0,"2021-2022, Wisconsin, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Puerto Rico,State,1301,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.2601,3.34,22.6668,29.3467,22.7-29.3,"2021-2022, Puerto Rico, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Arizona,State,1243,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.4444,4.4422,40.0028,48.8872,40.0-48.9,"2021-2022, Arizona, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Iowa,State,1258,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.5585,5.7178,50.1355,61.571,50.1-61.6,"2021-2022, Iowa, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Illinois,State,1254,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.5072,3.0236,47.6943,53.7415,47.7-53.7,"2021-2022, Illinois, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Maine,State,1262,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.5944,5.1662,54.2739,64.6064,54.3-64.6,"2021-2022, Maine, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Vermont,State,1295,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.625,4.8667,57.6334,67.3668,57.6-67.4,"2021-2022, Vermont, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Missouri,State,1268,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.5595,5.1368,50.8087,61.0823,50.8-61.1,"2021-2022, Missouri, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Oregon,State,1282,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.5108,5.826,45.2525,56.9045,45.3-56.9,"2021-2022, Oregon, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Michigan,State,1265,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.5411,4.6035,49.5072,58.7142,49.5-58.7,"2021-2022, Michigan, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Arkansas,State,1244,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.5249,4.3078,48.1807,56.7963,48.2-56.8,"2021-2022, Arkansas, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Kentucky,State,1260,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.4563,5.57,40.0566,51.1966,40.1-51.2,"2021-2022, Kentucky, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Texas,State,1290,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.5127,2.4511,48.8169,53.7191,48.8-53.7,"2021-2022, Texas, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,New York,State,1275,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.584,3.3499,55.0491,61.7489,55.0-61.7,"2021-2022, New York, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Colorado,State,1246,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.6182,4.5996,57.2158,66.415,57.2-66.4,"2021-2022, Colorado, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,District of Columbia,State,1249,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.6714,4.8,62.343,71.9429,62.3-71.9,"2021-2022, District of Columbia, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Rhode Island,State,1286,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.6848,6.5539,61.9235,75.0313,61.9-75.0,"2021-2022, Rhode Island, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,City of Chicago,Local,1255,2,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.5708,6.0185,51.0601,63.097,51.1-63.1,"2021-2022, City of Chicago, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Louisiana,State,1261,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.4561,4.6288,40.9769,50.2346,41.0-50.2,"2021-2022, Louisiana, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Virgin Islands,State,1302,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,,,,,,"2021-2022, Virgin Islands, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,New Hampshire,State,1272,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.6025,5.2994,54.9489,65.5476,54.9-65.5,"2021-2022, New Hampshire, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,South Carolina,State,1287,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.4691,4.2727,42.6339,51.1793,42.6-51.2,"2021-2022, South Carolina, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,North Carolina,State,1278,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.4928,5.565,43.7146,54.8446,43.7-54.8,"2021-2022, North Carolina, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Wyoming,State,1300,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.3577,4.6151,31.1532,40.3833,31.2-40.4,"2021-2022, Wyoming, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,California,State,1245,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.5475,5.2394,49.508,59.9868,49.5-60.0,"2021-2022, California, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Massachusetts,State,1264,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.7036,4.6427,65.7211,75.0065,65.7-75.0,"2021-2022, Massachusetts, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Kansas,State,1259,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.5236,4.7837,47.5718,57.1391,47.6-57.1,"2021-2022, Kansas, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Minnesota,State,1266,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.5875,5.1775,53.5708,63.9259,53.6-63.9,"2021-2022, Minnesota, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Alabama,State,1241,1,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.456,4.4973,41.1004,50.0949,41.1-50.1,"2021-2022, Alabama, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,Bexar County,Local,1291,2,2022,8,7,February Week 4,5,22,2021-2022,Overall,1,0.5625,4.982,51.2728,61.2368,51.3-61.2,"2021-2022, Bexar County, Overall",1-1,04/09/2022
02/26/2022,02/26/2022,National,National,0,0,2022,8,7,February Week 4,5,22,2021-2022,"Black, Non-Hispanic",3,0.4457,2.2627,42.3025,46.828,42.3-46.8,"2021-2022, National, Black, Non-Hispanic",1-3,04/09/2022
02/26/2022,02/26/2022,National,National,0,0,2022,8,7,February Week 4,5,22,2021-2022,Hispanic,4,0.5131,1.8204,49.4852,53.126,49.5-53.1,"2021-2022, National, Hispanic",1-4,04/09/2022
02/26/2022,02/26/2022,National,National,0,0,2022,8,7,February Week 4,5,22,2021-2022,"Other, Non-Hispanic",5,0.5826,2.4593,55.805,60.7236,55.8-60.7,"2021-2022, National, Other, Non-Hispanic",1-5,04/09/2022
02/26/2022,02/26/2022,National,National,0,0,2022,8,7,February Week 4,5,22,2021-2022,"White, Non-Hispanic",7,0.5338,1.0282,52.3472,54.4037,52.3-54.4,"2021-2022, National, White, Non-Hispanic",1-7,04/09/2022
03/05/2022,03/05/2022,Pennsylvania,State,1345,1,2022,9,7,March Week 1,6,23,2021-2022,Overall,1,0.6078,3.5074,57.2741,64.2889,57.3-64.3,"2021-2022, Pennsylvania, Overall",1-1,04/09/2022
03/05/2022,03/05/2022,Mississippi,State,1329,1,2022,9,7,March Week 1,6,23,2021-2022,Overall,1,0.3762,4.6894,32.9285,42.3072,32.9-42.3,"2021-2022, Mississippi, Overall",1-1,04/09/2022
03/05/2022,03/05/2022,City of Houston,Local,1354,2,2022,9,7,March Week 1,6,23,2021-2022,Overall,1,0.5697,5.428,51.5382,62.3943,51.5-62.4,"2021-2022, City of Houston, Overall",1-1,04/09/2022
03/05/2022,03/05/2022,Virgin Islands,State,1364,1,2022,9,7,March Week 1,6,23,2021-2022,Overall,1,,,,,,"2021-2022, Virgin Islands, Overall",1-1,04/09/2022
03/05/2022,03/05/2022,City of Chicago,Local,1317,2,2022,9,7,March Week 1,6,23,2021-2022,Overall,1,0.5861,6.2224,52.3879,64.8326,52.4-64.8,"2021-2022, City of Chicago, Overall",1-1,04/09/2022
03/05/2022,03/05/2022,Connecticut,State,1309,1,2022,9,7,March Week 1,6,23,2021-2022,Overall,1,0.7221,4.994,67.219,77.207,67.2-77.2,"2021-2022, Connecticut, Overall",1-1,04/09/2022
03/05/2022,03/05/2022,Kansas,State,1321,1,2022,9,7,March Week 1,6,23,2021-2022,Overall,1,0.5343,5.0453,48.3837,58.4744,48.4-58.5,"2021-2022, Kansas, Overall",1-1,04/09/2022
03/05/2022,03/05/2022,Louisiana,State,1323,1,2022,9,7,March Week 1,6,23,2021-2022,Overall,1,0.4906,5.2835,43.7739,54.3409,43.8-54.3,"2021-2022, Louisiana, Overall",1-1,04/09/2022
03/05/2022,03/05/2022,Nevada,State,1333,1,2022,9,7,March Week 1,6,23,2021-2022,Overall,1,0.3218,4.4992,27.6774,36.6759,27.7-36.7,"2021-2022, Nevada, Overall",1-1,04/09/2022
03/05/2022,03/05/2022,Ohio,State,1342,1,2022,9,7,March Week 1,6,23,2021-2022,Overall,1,0.5717,6.9233,50.2509,64.0975,50.3-64.1,"2021-2022, Ohio, Overall",1-1,04/09/2022
03/05/2022,03/05/2022,Michigan,State,1327,1,2022,9,7,March Week 1,6,23,2021-2022,Overall,1,0.5498,4.7741,50.2064,59.7546,50.2-59.8,"2021-2022, Michigan, Overall",1-1,04/09/2022
03/05/2022,03/05/2022,North Dakota,State,1341,1,2022,9,7,March Week 1,6,23,2021-2022,Overall,1,0.5615,5.3445,50.8084,61.4973,50.8-61.5,"2021-2022, North Dakota, Overall",1-1,04/09/2022
03/05/2022,03/05/2022,Georgia,State,1313,1,2022,9,7,March Week 1,6,23,2021-2022,Overall,1,0.4616,4.0897,42.071,50.2503,42.1-50.3,"2021-2022, Georgia, Overall",1-1,04/09/2022
03/05/2022,03/05/2022,Oklahoma,State,1343,1,2022,9,7,March Week 1,6,23,2021-2022,Overall,1,0.4283,5.4436,37.3873,48.2745,37.4-48.3,"2021-2022, Oklahoma, Overall",1-1,04/09/2022
03/05/2022,03/05/2022,Hawaii,State,1314,1,2022,9,7,March Week 1,6,23,2021-2022,Overall,1,0.5013,5.3192,44.8115,55.4498,44.8-55.4,"2021-2022, Hawaii, Overall",1-1,04/09/2022
03/05/2022,03/05/2022,Arkansas,State,1306,1,2022,9,7,March Week 1,6,23,2021-2022,Overall,1,0.535,4.4761,49.0234,57.9757,49.0-58.0,"2021-2022, Arkansas, Overall",1-1,04/09/2022
03/05/2022,03/05/2022,Bexar County,Local,1353,2,2022,9,7,March Week 1,6,23,2021-2022,Overall,1,0.5829,5.3589,52.9351,63.6529,52.9-63.7,"2021-2022, Bexar County, Overall",1-1,04/09/2022
03/05/2022,03/05/2022,Alabama,State,1303,1,2022,9,7,March Week 1,6,23,2021-2022,Overall,1,0.4743,4.699,42.7296,52.1276,42.7-52.1,"2021-2022, Alabama, Overall",1-1,04/09/2022
03/05/2022,03/05/2022,Colorado,State,1308,1,2022,9,7,March Week 1,6,23,2021-2022,Overall,1,0.6343,4.8104,58.6231,68.2439,58.6-68.2,"2021-2022, Colorado, Overall",1-1,04/09/2022
03/05/2022,03/05/2022,Florida,State,1312,1,2022,9,7,March Week 1,6,23,2021-2022,Overall,1,0.4179,4.5879,37.1995,46.3753,37.2-46.4,"2021-2022, Florida, Overall",1-1,04/09/2022
